reference,querry,ani,alignment_coverage,primary_cluster
coasm_bin.139.fa,coasm_bin.139.fa,1.0,100.0,135
coasm_bin.13.fa,coasm_bin.13.fa,1.0,100.0,70
coasm_bin.147.fa,coasm_bin.147.fa,1.0,100.0,29
coasm_bin.153.fa,coasm_bin.153.fa,1.0,100.0,56
coasm_bin.157.fa,coasm_bin.157.fa,1.0,100.0,134
coasm_bin.171.fa,coasm_bin.171.fa,1.0,100.0,184
coasm_bin.178.fa,coasm_bin.178.fa,1.0,100.0,108
coasm_bin.183.fa,coasm_bin.183.fa,1.0,100.0,54
coasm_bin.196.fa,coasm_bin.196.fa,1.0,100.0,101
coasm_bin.206.fa,coasm_bin.206.fa,1.0,100.0,27
coasm_bin.208.fa,coasm_bin.208.fa,1.0,100.0,198
coasm_bin.209.fa,coasm_bin.209.fa,1.0,100.0,265
coasm_bin.214.fa,coasm_bin.214.fa,1.0,100.0,196
coasm_bin.219.fa,coasm_bin.219.fa,1.0,100.0,129
coasm_bin.221.fa,coasm_bin.221.fa,1.0,100.0,231
coasm_bin.226.fa,coasm_bin.226.fa,1.0,100.0,152
coasm_bin.22.fa,coasm_bin.22.fa,1.0,100.0,5
coasm_bin.238.fa,coasm_bin.238.fa,1.0,100.0,97
coasm_bin.240.fa,coasm_bin.240.fa,1.0,100.0,50
coasm_bin.246.fa,coasm_bin.246.fa,1.0,100.0,199
coasm_bin.248.fa,coasm_bin.248.fa,1.0,100.0,126
coasm_bin.249.fa,coasm_bin.249.fa,1.0,100.0,175
coasm_bin.251.fa,coasm_bin.251.fa,1.0,100.0,83
coasm_bin.255.fa,coasm_bin.255.fa,1.0,100.0,179
coasm_bin.256.fa,coasm_bin.256.fa,1.0,100.0,192
coasm_bin.259.fa,coasm_bin.259.fa,1.0,100.0,225
coasm_bin.261.fa,coasm_bin.261.fa,1.0,100.0,76
coasm_bin.278.fa,coasm_bin.278.fa,1.0,100.0,147
coasm_bin.279.fa,coasm_bin.279.fa,1.0,100.0,127
coasm_bin.290.fa,coasm_bin.290.fa,1.0,100.0,203
coasm_bin.298.fa,coasm_bin.298.fa,1.0,100.0,31
coasm_bin.305.fa,coasm_bin.305.fa,1.0,100.0,146
coasm_bin.312.fa,coasm_bin.312.fa,1.0,100.0,234
coasm_bin.315.fa,coasm_bin.315.fa,1.0,100.0,51
coasm_bin.318.fa,coasm_bin.318.fa,1.0,100.0,63
coasm_bin.320.fa,coasm_bin.320.fa,1.0,100.0,37
coasm_bin.322.fa,coasm_bin.322.fa,1.0,100.0,240
coasm_bin.335.fa,coasm_bin.335.fa,1.0,100.0,185
coasm_bin.336.fa,coasm_bin.336.fa,1.0,100.0,207
coasm_bin.347.fa,coasm_bin.347.fa,1.0,100.0,143
coasm_bin.350.fa,coasm_bin.350.fa,1.0,100.0,92
coasm_bin.362.fa,coasm_bin.362.fa,1.0,100.0,250
coasm_bin.367.fa,coasm_bin.367.fa,1.0,100.0,155
coasm_bin.386.fa,coasm_bin.386.fa,1.0,100.0,104
coasm_bin.394.fa,coasm_bin.394.fa,1.0,100.0,136
coasm_bin.395.fa,coasm_bin.395.fa,1.0,100.0,149
coasm_bin.409.fa,coasm_bin.409.fa,1.0,100.0,244
coasm_bin.420.fa,coasm_bin.420.fa,1.0,100.0,118
coasm_bin.426.fa,coasm_bin.426.fa,1.0,100.0,46
coasm_bin.437.fa,coasm_bin.437.fa,1.0,100.0,99
coasm_bin.447.fa,coasm_bin.447.fa,1.0,100.0,266
coasm_bin.449.fa,coasm_bin.449.fa,1.0,100.0,159
coasm_bin.469.fa,coasm_bin.469.fa,1.0,100.0,167
coasm_bin.473.fa,coasm_bin.473.fa,1.0,100.0,42
coasm_bin.476.fa,coasm_bin.476.fa,1.0,100.0,138
coasm_bin.479.fa,coasm_bin.479.fa,1.0,100.0,215
coasm_bin.492.fa,coasm_bin.492.fa,1.0,100.0,261
coasm_bin.495.fa,coasm_bin.495.fa,1.0,100.0,210
coasm_bin.502.fa,coasm_bin.502.fa,1.0,100.0,163
coasm_bin.51.fa,coasm_bin.51.fa,1.0,100.0,177
coasm_bin.529.fa,coasm_bin.529.fa,1.0,100.0,193
coasm_bin.532.fa,coasm_bin.532.fa,1.0,100.0,8
coasm_bin.538.fa,coasm_bin.538.fa,1.0,100.0,89
coasm_bin.540.fa,coasm_bin.540.fa,1.0,100.0,117
coasm_bin.547.fa,coasm_bin.547.fa,1.0,100.0,204
coasm_bin.548.fa,coasm_bin.548.fa,1.0,100.0,258
coasm_bin.555.fa,coasm_bin.555.fa,1.0,100.0,116
coasm_bin.558.fa,coasm_bin.558.fa,1.0,100.0,150
coasm_bin.563.fa,coasm_bin.563.fa,1.0,100.0,178
coasm_bin.572.fa,coasm_bin.572.fa,1.0,100.0,41
coasm_bin.82.fa,coasm_bin.82.fa,1.0,100.0,208
coasm_bin.92.fa,coasm_bin.92.fa,1.0,100.0,209
