parameter,ASV,rho_interp,p_interp,n_interp,rho_meas,p_meas,n_meas,q_interp,q_meas,confirmed
A_time [minutes],Williamwhitmaniaceae,-0.46823927212239047,2.2719427460144786e-05,75,-0.46823927212239047,2.2719427460144786e-05,75,0.0002162234146047189,0.00033647013751493966,True
A_time [minutes],Xanthobacter,-0.3804425824851513,0.000760044108926911,75,-0.3804425824851513,0.000760044108926911,75,0.003821039581329709,0.006029898380201306,True
A_time [minutes],Xanthobacteraceae,0.5468259902944343,3.8597203829503824e-07,75,0.5468259902944343,3.8597203829503824e-07,75,7.205272106112925e-06,1.0898408268121987e-05,True
A_time [minutes],Xanthomonadaceae,0.6324316660013457,1.155566789221411e-09,75,0.6324316660013457,1.155566789221411e-09,75,5.3191785185088e-08,7.354127219577501e-08,True
A_time [minutes],Zoogloea,0.7191566069981826,3.6700642793920175e-13,75,0.7191566069981826,3.6700642793920175e-13,75,3.88467920578083e-11,3.908903695708928e-11,True
A_time [minutes],alphaI_cluster,-0.7163339705530414,4.997744130219907e-13,75,-0.7163339705530414,4.997744130219907e-13,75,5.058881582686674e-11,5.1111257880995226e-11,True
A_time [minutes],env,0.7657355146829953,1.2240203373480512e-15,75,0.7657355146829953,1.2240203373480512e-15,75,3.1997564970541503e-13,1.9504621747694993e-13,True
A_time [minutes],midas_f_43946,0.3789221731628531,0.0008011658502519961,75,0.3789221731628531,0.0008011658502519961,75,0.003953133289543184,0.006287220152535073,True
A_time [minutes],midas_g_100,0.188638434720837,0.10505932498626208,75,0.188638434720837,0.10505932498626208,75,0.19599947624819788,0.26391292733931365,False
A_time [minutes],midas_g_100370,0.15217463954680346,0.19245819621773969,75,0.15217463954680346,0.19245819621773969,75,0.3129396683977158,0.38721451320855993,False
A_time [minutes],midas_g_100664,0.7873712692968936,5.409660645441418e-17,75,0.7873712692968936,5.409660645441418e-17,75,2.1692739188220088e-14,1.0392615348382597e-14,True
A_time [minutes],midas_g_10077,0.22281534518758447,0.05467399972483381,75,0.22281534518758447,0.05467399972483381,75,0.11621662351624995,0.1641766533057204,False
A_time [minutes],midas_g_10471,-0.01640603756289042,0.8888943011028129,75,-0.01640603756289042,0.8888943011028129,75,0.9296897209507876,0.9389091646610874,False
A_time [minutes],midas_g_10587,0.6044697323178857,9.322474827682519e-09,75,0.6044697323178857,9.322474827682519e-09,75,3.351590432876481e-07,4.659728592615894e-07,True
A_time [minutes],midas_g_10639,0.6746647850768797,3.209771907823022e-11,75,0.6746647850768797,3.209771907823022e-11,75,2.2162305901299884e-09,2.628688101084065e-09,True
A_time [minutes],midas_g_10951,0.06708836289400041,0.5673973792487446,75,0.06708836289400041,0.5673973792487446,75,0.6873907827152465,0.7366060709762027,False
A_time [minutes],midas_g_113674,0.5587260768992349,1.8948999301929884e-07,75,0.5587260768992349,1.8948999301929884e-07,75,3.967113789596806e-06,6.143779647483765e-06,True
A_time [minutes],midas_g_115012,0.4070748070292185,0.0002895517948675673,75,0.4070748070292185,0.0002895517948675673,75,0.0017731681690594096,0.0028208657323685847,True
A_time [minutes],midas_g_11527,-0.10885645170783557,0.35254864950076603,75,-0.10885645170783557,0.35254864950076603,75,0.48995897356638046,0.5599590510846659,False
A_time [minutes],midas_g_11580,0.15634307081843468,0.18041348464675921,75,0.15634307081843468,0.18041348464675921,75,0.2981677087940258,0.37396835682447194,False
A_time [minutes],midas_g_1159,0.1733452386221711,0.13693975851772078,75,0.1733452386221711,0.13693975851772078,75,0.24114460004797272,0.3133972028601946,False
A_time [minutes],midas_g_116209,0.653547795431542,2.066577581499975e-10,75,0.653547795431542,2.066577581499975e-10,75,1.1615168660225734e-08,1.550385721361806e-08,True
A_time [minutes],midas_g_1166,0.516546300969269,2.0949422994393143e-06,75,0.516546300969269,2.0949422994393143e-06,75,2.9436480342256456e-05,4.5959054330068884e-05,True
A_time [minutes],midas_g_11689,0.1697822010904791,0.1453216366924541,75,0.1697822010904791,0.1453216366924541,75,0.2522263000092436,0.3265804705203986,False
A_time [minutes],midas_g_1178,0.2840174185684512,0.013532725629558299,75,0.2840174185684512,0.013532725629558299,75,0.03807128910247567,0.057391934813534225,False
A_time [minutes],midas_g_118,0.4258650692110482,0.00013940691628493615,75,0.4258650692110482,0.00013940691628493615,75,0.0009809147284794851,0.0015439916870437216,True
A_time [minutes],midas_g_118806,-0.23727720367151456,0.04038989200369558,75,-0.23727720367151456,0.04038989200369558,75,0.09095140691804107,0.13065337608304523,False
A_time [minutes],midas_g_1194,0.8163442134310074,4.4767837653549435e-19,75,0.8163442134310074,4.4767837653549435e-19,75,3.590380579814665e-16,1.0826443185957202e-16,True
A_time [minutes],midas_g_120,0.38520618998531553,0.000643319845357118,75,0.38520618998531553,0.000643319845357118,75,0.0033527881568074544,0.00528540477264625,True
A_time [minutes],midas_g_12111,-0.3323347521441938,0.003579200727192721,75,-0.3323347521441938,0.003579200727192721,75,0.013020497830324948,0.020643672881081248,True
A_time [minutes],midas_g_1221,0.43888451092623765,8.187906525663193e-05,75,0.43888451092623765,8.187906525663193e-05,75,0.0006318809284719797,0.0009836972913005995,True
A_time [minutes],midas_g_12426,-0.23874328116911656,0.03913332675302757,75,-0.23874328116911656,0.03913332675302757,75,0.08866762245508321,0.12758519662731715,False
A_time [minutes],midas_g_12777,-0.7129011364301244,7.239390100129835e-13,75,-0.7129011364301244,7.239390100129835e-13,75,6.956486745064854e-11,7.120234588433918e-11,True
A_time [minutes],midas_g_12864,-0.1548318254604828,0.18471520787775006,75,-0.1548318254604828,0.18471520787775006,75,0.3031387938506882,0.37803721755625547,False
A_time [minutes],midas_g_12887,-0.7088428756914331,1.1141896725979617e-12,75,-0.7088428756914331,1.1141896725979617e-12,75,1.0280125244695885e-10,1.0752714981184836e-10,True
A_time [minutes],midas_g_13168,0.1488238145092373,0.20255197337018965,75,0.1488238145092373,0.20255197337018965,75,0.32528654825472836,0.39898604497309414,False
A_time [minutes],midas_g_13287,-0.35897189559536646,0.0015631419850108776,75,-0.35897189559536646,0.0015631419850108776,75,0.006679228826116152,0.010590621833844297,True
A_time [minutes],midas_g_1334,0.26691357983213915,0.020619321170401408,75,0.26691357983213915,0.020619321170401408,75,0.05345692963386922,0.07922824379983201,False
A_time [minutes],midas_g_1341,0.6537541364825683,2.0307508128526082e-10,75,0.6537541364825683,2.0307508128526082e-10,75,1.147566827902509e-08,1.5347100628308166e-08,True
A_time [minutes],midas_g_13682,-0.30648488761604564,0.00748753851303865,75,-0.30648488761604564,0.00748753851303865,75,0.02363102059541122,0.03651573942444187,True
A_time [minutes],midas_g_1400,0.37216022067662685,0.001009658060587559,75,0.37216022067662685,0.001009658060587559,75,0.004705686438474188,0.007549847614928287,True
A_time [minutes],midas_g_1409,-0.23904169705306827,0.03888158031498782,75,-0.23904169705306827,0.03888158031498782,75,0.08826025612106748,0.12704653710934505,False
A_time [minutes],midas_g_1421,-0.02050754695361302,0.861365713672782,75,-0.02050754695361302,0.861365713672782,75,0.909842351527524,0.9238356261221803,False
A_time [minutes],midas_g_14268,-0.36574374895517076,0.0012517675283855714,75,-0.36574374895517076,0.0012517675283855714,75,0.005588066046220495,0.008917842173602582,True
A_time [minutes],midas_g_14365,0.813228395822492,7.798728284085826e-19,75,0.813228395822492,7.798728284085826e-19,75,5.420636072658588e-16,1.8012433551423396e-16,True
A_time [minutes],midas_g_15015,-0.3700317284826497,0.0010848044464602598,75,-0.3700317284826497,0.0010848044464602598,75,0.004982454254975625,0.008009784555113902,True
A_time [minutes],midas_g_155,-0.6520272253497532,2.3498599199392425e-10,75,-0.6520272253497532,2.3498599199392425e-10,75,1.2928569670335905e-08,1.731316147464913e-08,True
A_time [minutes],midas_g_15976,0.7711648581075355,5.778475966038398e-16,75,0.7711648581075355,5.778475966038398e-16,75,1.6970814203356714e-13,9.81672330230457e-14,True
A_time [minutes],midas_g_16643,-0.7480727294987833,1.2313086629471433e-14,75,-0.7480727294987833,1.2313086629471433e-14,75,2.1567989598510773e-12,1.6460768458023207e-12,True
A_time [minutes],midas_g_1668,0.45526754237020906,4.0618304935437134e-05,75,0.45526754237020906,4.0618304935437134e-05,75,0.0003533470565347247,0.0005351206180689695,True
A_time [minutes],midas_g_171,-0.5898005606898183,2.5772005556424895e-08,75,-0.5898005606898183,2.5772005556424895e-08,75,7.732343307375137e-07,1.1295721667758426e-06,True
A_time [minutes],midas_g_17492,0.8228097102553009,1.3673713583334023e-19,75,0.8228097102553009,1.3673713583334023e-19,75,1.5840237535537837e-16,3.650348784662522e-17,True
A_time [minutes],midas_g_17586,0.6818690995991298,1.6412956997549648e-11,75,0.6818690995991298,1.6412956997549648e-11,75,1.1966537738213472e-09,1.3770805879250227e-09,True
A_time [minutes],midas_g_17587,0.7432845612258413,2.2284477870558366e-14,75,0.7432845612258413,2.2284477870558366e-14,75,3.4420439448658006e-12,2.7429923778874116e-12,True
A_time [minutes],midas_g_17667,-0.31237999873606176,0.006362450417116857,75,-0.31237999873606176,0.006362450417116857,75,0.020665080389053066,0.032308925586525226,True
A_time [minutes],midas_g_179,-0.34280728372115493,0.0026062050057562764,75,-0.34280728372115493,0.0026062050057562764,75,0.010148283945110557,0.01606873128324116,True
A_time [minutes],midas_g_1792,0.7727227669117931,4.641130306410932e-16,75,0.7727227669117931,4.641130306410932e-16,75,1.423188958077658e-13,8.017065090637236e-14,True
A_time [minutes],midas_g_18382,-0.08188728216894862,0.48490966407656994,75,-0.08188728216894862,0.48490966407656994,75,0.616582493769415,0.6830069244044108,False
A_time [minutes],midas_g_18395,0.3463992691601723,0.0023316690895685277,75,0.3463992691601723,0.0023316690895685277,75,0.00928342826056988,0.014666398349195427,True
A_time [minutes],midas_g_1919,0.7168113749099269,4.744678687668244e-13,75,0.7168113749099269,4.744678687668244e-13,75,4.849805882120501e-11,4.901086186116001e-11,True
A_time [minutes],midas_g_19225,-0.05452680814901766,0.642196003889778,75,-0.05452680814901766,0.642196003889778,75,0.7487738242624498,0.7892019522902061,False
A_time [minutes],midas_g_1955,-0.7148642765817094,5.860835422032848e-13,75,-0.7148642765817094,5.860835422032848e-13,75,5.710754215898549e-11,5.820064393010011e-11,True
A_time [minutes],midas_g_201,0.37905750217087414,0.0007974253701233075,75,0.37905750217087414,0.0007974253701233075,75,0.003944938035067902,0.006268403789007536,True
A_time [minutes],midas_g_2019,-0.49916607085904346,5.150845008512395e-06,75,-0.49916607085904346,5.150845008512395e-06,75,6.151513179696475e-05,0.00010103126907918015,True
A_time [minutes],midas_g_20677,0.7914176725628849,2.8994097398220155e-17,75,0.7914176725628849,2.8994097398220155e-17,75,1.2863508913780568e-14,5.786433651629257e-15,True
A_time [minutes],midas_g_2126,-0.6494834162677097,2.908534376515951e-10,75,-0.6494834162677097,2.908534376515951e-10,75,1.5590940570465455e-08,2.0978186892512943e-08,True
A_time [minutes],midas_g_2138,0.16990500584070303,0.1450264861447683,75,0.16990500584070303,0.1450264861447683,75,0.2518188266375809,0.326131107011471,False
A_time [minutes],midas_g_21520,0.539669697026134,5.843664644858448e-07,75,0.539669697026134,5.843664644858448e-07,75,1.015434126454903e-05,1.532173092343243e-05,True
A_time [minutes],midas_g_22236,0.7314100145730389,9.185577820389992e-14,75,0.7314100145730389,9.185577820389992e-14,75,1.2357268949082072e-11,1.06677252924258e-11,True
A_time [minutes],midas_g_22263,-0.00964939445090283,0.934515883102447,75,-0.00964939445090283,0.934515883102447,75,0.9576629248305595,0.9625266659509497,False
A_time [minutes],midas_g_225,-0.5654509962576698,1.2519404724822347e-07,75,-0.5654509962576698,1.2519404724822347e-07,75,2.839094870363623e-06,4.377132515742747e-06,True
A_time [minutes],midas_g_22753,0.4578191224685482,3.629873425645684e-05,75,0.4578191224685482,3.629873425645684e-05,75,0.0003230636002714309,0.0004941435638249847,True
A_time [minutes],midas_g_23116,0.6783506320096313,2.2828177560554485e-11,75,0.6783506320096313,2.2828177560554485e-11,75,1.6081525624752775e-09,1.8998219349585345e-09,True
A_time [minutes],midas_g_23270,0.27724236492700877,0.0160370421983794,75,0.27724236492700877,0.0160370421983794,75,0.04357060637402049,0.0654991932107862,False
A_time [minutes],midas_g_23286,-0.7169593971688158,4.668747022662734e-13,75,-0.7169593971688158,4.668747022662734e-13,75,4.843418553062853e-11,4.871612375525643e-11,True
A_time [minutes],midas_g_23392,0.3235598231884289,0.004630935681993508,75,0.3235598231884289,0.004630935681993508,75,0.015963446420174457,0.02529051909645551,True
A_time [minutes],midas_g_2383,-0.39927370197493667,0.0003873827897688318,75,-0.39927370197493667,0.0003873827897688318,75,0.0022357337205257902,0.003532489051275502,True
A_time [minutes],midas_g_23973,0.005737360397006778,0.9610365667899483,75,0.005737360397006778,0.9610365667899483,75,0.9753496783171421,0.9785792466176532,False
A_time [minutes],midas_g_2400,-0.7210176579075072,2.987879101199186e-13,75,-0.7210176579075072,2.987879101199186e-13,75,3.241069608127807e-11,3.2156462201178256e-11,True
A_time [minutes],midas_g_24113,0.3314860172416093,0.0036706940534575365,75,0.3314860172416093,0.0036706940534575365,75,0.013290729710487335,0.0210239027480839,True
A_time [minutes],midas_g_251,0.8158561832396831,4.886783837452214e-19,75,0.8158561832396831,4.886783837452214e-19,75,3.6392577349483416e-16,1.1546290639387092e-16,True
A_time [minutes],midas_g_25102,0.04693944105423788,0.6892299057501035,75,0.04693944105423788,0.6892299057501035,75,0.7852167401355602,0.8154135218762087,False
A_time [minutes],midas_g_25177,-0.02050754695361302,0.861365713672782,75,-0.02050754695361302,0.861365713672782,75,0.909842351527524,0.9238356261221803,False
A_time [minutes],midas_g_25399,0.4243984035176893,0.00014782129559358592,75,0.4243984035176893,0.00014782129559358592,75,0.001029549036003638,0.0016205944278516013,True
A_time [minutes],midas_g_25511,0.5212842909924631,1.6250719025601872e-06,75,0.5212842909924631,1.6250719025601872e-06,75,2.3934959815273713e-05,3.715792884207699e-05,True
A_time [minutes],midas_g_2555,0.19566805335467255,0.09249548429123126,75,0.19566805335467255,0.09249548429123126,75,0.17671942811441768,0.24251452092290252,False
A_time [minutes],midas_g_26,0.49721128626427075,5.681916073098379e-06,75,0.49721128626427075,5.681916073098379e-06,75,6.689966908879018e-05,0.00010977205526185175,True
A_time [minutes],midas_g_2621,0.48859169583737533,8.695934105788878e-06,75,0.48859169583737533,8.695934105788878e-06,75,9.523509347369206e-05,0.00015423090722915976,True
A_time [minutes],midas_g_26526,0.26436261676023154,0.021909515325969468,75,0.26436261676023154,0.021909515325969468,75,0.05610428755705703,0.08300257962414825,False
A_time [minutes],midas_g_26667,-0.550645371814062,3.0810172260758013e-07,75,-0.550645371814062,3.0810172260758013e-07,75,5.965215524431997e-06,9.139017330333935e-06,True
A_time [minutes],midas_g_268,0.3698218646224765,0.0010924814137902924,75,0.3698218646224765,0.0010924814137902924,75,0.005011091605885433,0.008060677653220837,True
A_time [minutes],midas_g_27488,0.3719883305250351,0.0010155467008135016,75,0.3719883305250351,0.0010155467008135016,75,0.004723662682436568,0.007577342280189597,True
A_time [minutes],midas_g_27537,0.5256441776490739,1.2820142915493352e-06,75,0.5256441776490739,1.2820142915493352e-06,75,1.961303155347523e-05,3.0083431252383715e-05,True
A_time [minutes],midas_g_27875,-0.2221648806631603,0.05540280182648627,75,-0.2221648806631603,0.05540280182648627,75,0.11748797149251416,0.16584534648977017,False
A_time [minutes],midas_g_27887,0.6929176624129292,5.650089521812375e-12,75,0.6929176624129292,5.650089521812375e-12,75,4.479683144822496e-10,4.879968076066184e-10,True
A_time [minutes],midas_g_28177,0.6850186104517816,1.2168405876542277e-11,75,0.6850186104517816,1.2168405876542277e-11,75,9.16012993998771e-10,1.033610542141335e-09,True
A_time [minutes],midas_g_2835,-0.25704146252139354,0.026000484915588675,75,-0.25704146252139354,0.026000484915588675,75,0.0643024242387764,0.09401996773582243,False
A_time [minutes],midas_g_2842,0.4585867251247322,3.508532758136966e-05,75,0.4585867251247322,3.508532758136966e-05,75,0.00031385639241815537,0.00048048900317297443,True
A_time [minutes],midas_g_28815,0.7792758440963015,1.8106329745600826e-16,75,0.7792758440963015,1.8106329745600826e-16,75,6.189396522217515e-14,3.2364670804397444e-14,True
A_time [minutes],midas_g_28875,0.5537988230277157,2.5525419188680064e-07,75,0.5537988230277157,2.5525419188680064e-07,75,5.101687717690031e-06,7.890233335977555e-06,True
A_time [minutes],midas_g_29103,0.29375159295652375,0.01052950942262213,75,0.29375159295652375,0.01052950942262213,75,0.031108151102368465,0.04732657244412983,True
