parameter,ASV,rho_interp,p_interp,n_interp,rho_meas,p_meas,n_meas,q_interp,q_meas,confirmed,rho_partial,p_partial,n_partial,q_partial,time_robust
Ax_time [minutes],Planctomicrobium.2,-0.7448593166521672,1.836116822687653e-14,75,-0.7448593166521672,1.836116822687653e-14,75,3.1545157741380343e-12,2.559628456018708e-12,True,-0.31152374840097763,0.006516009420588917,75,0.023553281758825994,True
Ax_time [minutes],Niveibacterium.1,-0.743996189227455,2.042079351630006e-14,75,-0.743996189227455,2.042079351630006e-14,75,3.4766169957049314e-12,2.821667882961532e-12,True,-0.35797344131060305,0.0016145346738839859,75,0.008527167044373868,True
N_Ax-2 [mg/L],midas_g_41102.4,0.8451836800455941,2.2170542673241777e-14,49,0.805894848645778,2.277488526601186e-07,28,3.7430958923203495e-12,1.0205100732196111e-05,True,0.7287663811579942,2.9097452377720197e-09,49,9.221751057623772e-07,True
Ax_time [minutes],midas_g_17587.1,-0.7432845612258413,2.2284477870558372e-14,75,-0.7432845612258413,2.2284477870558372e-14,75,3.7430958923203495e-12,3.0522922833534218e-12,True,-0.36882941475824993,0.0011294565947434327,75,0.006563508824910214,True
Ax_time [minutes],Aminobacter.6,-0.7402001297757043,3.24322353934053e-14,75,-0.7402001297757043,3.24322353934053e-14,75,5.399393171136613e-12,4.403764049132253e-12,True,-0.45464084933694127,4.1749929456368644e-05,75,0.0006106102116435348,True
Ax_time [minutes],Ca_Alysiosphaera.3,-0.7400066820223825,3.3198752943838976e-14,75,-0.7400066820223825,3.3198752943838976e-14,75,5.478522278561147e-12,4.4691505786972244e-12,True,-0.35848673331732195,0.0015879272324581845,75,0.008431850803079849,True
Ax_time [minutes],Flavitalea.4,-0.7397666026330633,3.417430561587033e-14,75,-0.7397666026330633,3.417430561587033e-14,75,5.590470646944005e-12,4.561324552967612e-12,True,-0.3876170318924746,0.0005906949390049426,75,0.004012651827033575,True
Ax_time [minutes],Paracoccus.16,-0.7394130504847809,3.566132798699681e-14,75,-0.7394130504847809,3.566132798699681e-14,75,5.7340062628664745e-12,4.680138969205615e-12,True,-0.31178876244727205,0.006468136972711029,75,0.023464742808319373,True
Ax_time [minutes],Runella.3,-0.7394130504847809,3.566132798699681e-14,75,-0.7394130504847809,3.566132798699681e-14,75,5.7340062628664745e-12,4.680138969205615e-12,True,-0.35335258932067776,0.001872772182228312,75,0.009531287978045738,True
Ax_time [minutes],Haliangium.5,-0.7374077268565723,4.5347701885950574e-14,75,-0.7374077268565723,4.5347701885950574e-14,75,7.2296918790630945e-12,5.90197517574575e-12,True,-0.46305062594597346,2.8744343816319115e-05,75,0.0004603768887654362,True
Ax_time [minutes],Zoogloea.11,-0.7372362606421703,4.6284384667547426e-14,75,-0.7372362606421703,4.6284384667547426e-14,75,7.317016693766689e-12,5.974304565770751e-12,True,-0.17204218820805028,0.13996169742173692,75,0.2496108141413705,False
Ax_time [minutes],Undibacterium.2,-0.7369855395205375,4.768759872161631e-14,75,-0.7369855395205375,4.768759872161631e-14,75,7.476024591253391e-12,6.105180495927417e-12,True,-0.32321636826997946,0.004677167250563677,75,0.018298470255723998,True
Ax_time [minutes],Thauera.34,-0.7331924401235815,7.462136348065459e-14,75,-0.7331924401235815,7.462136348065459e-14,75,1.1601771904791857e-11,9.476006829693166e-12,True,-0.054769644908878326,0.6407124047217914,75,0.7368379669013013,False
Ax_time [minutes],Pseudofulvimonas.3,-0.7322612732415597,8.319498765837238e-14,75,-0.7322612732415597,8.319498765837238e-14,75,1.2828735289533858e-11,1.0479895513624527e-11,True,-0.33662898650080914,0.0031467054851038643,75,0.013684348356853449,True
Ax_time [minutes],midas_g_22236.5,-0.7314100145730389,9.185577820389992e-14,75,-0.7314100145730389,9.185577820389992e-14,75,1.4049079898055831e-11,1.1478678642006077e-11,True,-0.4423686122848289,7.074899294577731e-05,75,0.0008823063087850768,True
Ax_time [minutes],midas_o_2276.1,-0.7305896873764445,1.010181003555921e-13,75,-0.7305896873764445,1.010181003555921e-13,75,1.5325830749512712e-11,1.2523848757918979e-11,True,-0.332796616878982,0.0035302701381294053,75,0.014860325154091728,True
Ax_time [minutes],Pseudoxanthomonas.23,-0.7293210326186177,1.169402905603421e-13,75,-0.7293210326186177,1.169402905603421e-13,75,1.7599513729331485e-11,1.4384114328296824e-11,True,0.021996476760553572,0.8514111814610736,75,0.8982805164096275,False
Ax_time [minutes],Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium.5,-0.7282953695194286,1.3155098635668828e-13,75,-0.7282953695194286,1.3155098635668828e-13,75,1.9641293101866652e-11,1.60553627940229e-11,True,-0.4219786843811985,0.00016273299658928905,75,0.0015722843211887856,True
Ax_time [minutes],Pseudoxanthomonas.2,0.7264286722257625,1.6276432810953146e-13,75,0.7264286722257625,1.6276432810953146e-13,75,2.4110267106776067e-11,1.9711451411133457e-11,True,0.38460678863852255,0.0006570499719665163,75,0.004358210251764435,True
Ax_time [minutes],midas_g_2947.1,-0.7259855027840638,1.7115913193171305e-13,75,-0.7259855027840638,1.7115913193171305e-13,75,2.4768701303579623e-11,2.0258782385547592e-11,True,-0.29905834968925826,0.009150968109500838,75,0.030974926418757133,True
Ax_time [minutes],midas_g_33416.2,-0.7259855027840638,1.7115913193171305e-13,75,-0.7259855027840638,1.7115913193171305e-13,75,2.4768701303579623e-11,2.0258782385547592e-11,True,-0.3174883275160194,0.005510865654815205,75,0.020561373749973397,True
Ax_time [minutes],Flavobacterium.4,-0.7260471608228085,1.6996672445986094e-13,75,-0.7260471608228085,1.6996672445986094e-13,75,2.4768701303579623e-11,2.0258782385547592e-11,True,-0.34719974618791605,0.00227414145043764,75,0.010821397723096982,True
Ax_time [minutes],midas_g_694.3,-0.722907410022854,2.4206764059413234e-13,75,-0.722907410022854,2.4206764059413234e-13,75,3.476257624944362e-11,2.843705473736163e-11,True,-0.331552031937113,0.003663503735543949,75,0.015355536934088466,True
Ax_time [minutes],midas_g_2400.5,0.722370411487071,2.5703542323801353e-13,75,0.722370411487071,2.5703542323801353e-13,75,3.6632415906554006e-11,2.9970903662764054e-11,True,0.010418973588367124,0.9293061631779429,75,0.9549990304958517,False
Ax_time [minutes],midas_g_3838.2,-0.7207537836786188,3.076591634375022e-13,75,-0.7207537836786188,3.076591634375022e-13,75,4.35175790388572e-11,3.5608993802142774e-11,True,-0.24346007839503925,0.03530913895305584,75,0.08940745981686377,False
Ax_time [minutes],Arenimonas.7,-0.7197538675670332,3.436288034227428e-13,75,-0.7197538675670332,3.436288034227428e-13,75,4.8242663167092156e-11,3.948080970021154e-11,True,-0.3174931126103282,0.00551011766240625,75,0.020561373749973397,True
Ax_time [minutes],midas_g_23286.1,0.7169593971688158,4.668747022662734e-13,75,0.7169593971688158,4.668747022662734e-13,75,6.505985434358716e-11,5.325087967739612e-11,True,0.380172957014286,0.0007671935440133806,75,0.004881297640700537,True
Ax_time [minutes],midas_g_1919.1,-0.7168113749099269,4.744678687668244e-13,75,-0.7168113749099269,4.744678687668244e-13,75,6.563181456746973e-11,5.3726206396174056e-11,True,-0.3109808024633494,0.006615063378585988,75,0.023693954283298905,True
Ax_time [minutes],Desulfovibrio.24,-0.7163803348106481,4.972609632236659e-13,75,-0.7163803348106481,4.972609632236659e-13,75,6.813047931142174e-11,5.5786207255685977e-11,True,-0.2823118800816375,0.014128950458053234,75,0.0432205472086411,True
Ax_time [minutes],alphaI_cluster.1,0.7163339705530414,4.997744130219907e-13,75,0.7163339705530414,4.997744130219907e-13,75,6.813047931142174e-11,5.5786207255685977e-11,True,-0.13652701792470406,0.2428155048006964,75,0.3764605761387992,False
Ax_time [minutes],midas_g_1955.3,0.7153741292080968,5.54635160999216e-13,75,0.7153741292080968,5.54635160999216e-13,75,7.506528033307734e-11,6.147239031767283e-11,True,0.4173461619577231,0.00019521381093937976,75,0.0017804222571786025,True
Ax_time [minutes],midas_g_15976.2,-0.7152184607434603,5.64060889927226e-13,75,-0.7152184607434603,5.64060889927226e-13,75,7.5795682083971e-11,6.207836446827146e-11,True,-0.24220013426098197,0.036298725669156005,75,0.09144308128930606,False
Ax_time [minutes],Tundrisphaera.1,-0.7150801411542601,5.72565096895832e-13,75,-0.7150801411542601,5.72565096895832e-13,75,7.639277223654494e-11,6.257518058966784e-11,True,-0.302686783810428,0.008301735601624295,75,0.028591641844755003,True
Ax_time [minutes],Chelatococcus_asaccharovorans.1,-0.7149135978443325,5.829680528442775e-13,75,-0.7149135978443325,5.829680528442775e-13,75,7.723300347980963e-11,6.327119704329965e-11,True,-0.0392581461225424,0.7380746493048942,75,0.8113878678184384,False
Ax_time [minutes],midas_g_12777.1,0.7129011364301244,7.239390100129835e-13,75,0.7129011364301244,7.239390100129835e-13,75,9.523847990118356e-11,7.803117178029979e-11,True,0.22996784850785476,0.04716471748590761,75,0.11073508042517972,False
Ax_time [minutes],Flavitalea.5,-0.7106489939065544,9.204830852194446e-13,75,-0.7106489939065544,9.204830852194446e-13,75,1.2025408361590835e-10,9.8538813825915e-11,True,-0.1346569946328954,0.24939014020152295,75,0.3826312898730531,False
Ax_time [minutes],midas_g_12887.2,0.7088428756914331,1.1141896725979617e-12,75,0.7088428756914331,1.1141896725979617e-12,75,1.4258974976700103e-10,1.1688185040370458e-10,True,0.05739656953908541,0.624754138276393,75,0.7256872950498198,False
Ax_time [minutes],Aquimonas.1,-0.7088587922002858,1.1123230280677277e-12,75,-0.7088587922002858,1.1123230280677277e-12,75,1.4258974976700103e-10,1.1688185040370458e-10,True,-0.2678382977382555,0.020167928852654827,75,0.05692094532912609,False
Ax_time [minutes],Ca_Accumulibacter.23,0.7088428756914331,1.1141896725979617e-12,75,0.7088428756914331,1.1141896725979617e-12,75,1.4258974976700103e-10,1.1688185040370458e-10,True,0.28408697612648814,0.01350887872741399,75,0.04171236848433474,True
Ax_time [minutes],midas_g_56678.1,-0.7072905971329719,1.3114306349565906e-12,75,-0.7072905971329719,1.3114306349565906e-12,75,1.6557911959812655e-10,1.3575687556451622e-10,True,-0.2891947984517736,0.011854189363461432,75,0.037741345556249584,True
Ax_time [minutes],midas_g_973.5,-0.7072905971329719,1.3114306349565906e-12,75,-0.7072905971329719,1.3114306349565906e-12,75,1.6557911959812655e-10,1.3575687556451622e-10,True,-0.24657001407507922,0.03296265009046945,75,0.08497923291992251,False
Ax_time [minutes],Sulfuritalea.4,-0.7070651864203449,1.3427224979359216e-12,75,-0.7070651864203449,1.3427224979359216e-12,75,1.6839977994946351e-10,1.3808470121396104e-10,True,-0.2852741626216403,0.013107437469531094,75,0.040664018606261815,True
Ax_time [minutes],midas_g_82505.1,-0.706520847107156,1.4212720995152993e-12,75,-0.706520847107156,1.4212720995152993e-12,75,1.7707073756378518e-10,1.4521049079282369e-10,True,-0.3287403947920647,0.003981101168415628,75,0.01629775667512653,True
Ax_time [minutes],Pseudomonas.7,-0.7063628790903862,1.4448810795532726e-12,75,-0.7063628790903862,1.4448810795532726e-12,75,1.7882779808615748e-10,1.4666711955102894e-10,True,-0.2013871597311931,0.08317213111204455,75,0.16805035722125924,False
Ax_time [minutes],Gemmobacter.3,-0.7057326883287143,1.542867644828798e-12,75,-0.7057326883287143,1.542867644828798e-12,75,1.8970717364929255e-10,1.5560638761318352e-10,True,-0.2656720679776806,0.021238897169096122,75,0.05930615564509717,False
Ax_time [minutes],Ca_Alysiosphaera.4,-0.7040680615781949,1.833342249871767e-12,75,-0.7040680615781949,1.833342249871767e-12,75,2.2395942256956243e-10,1.8372080833698988e-10,True,-0.3070293154338637,0.00737677219516495,75,0.02592766697677744,True
Ax_time [minutes],midas_g_16643.2,0.7034318613731778,1.9576672591718567e-12,75,0.7034318613731778,1.9576672591718567e-12,75,2.3760396976239065e-10,1.9493394047995063e-10,True,-0.032537729257825915,0.7816837184696493,75,0.845179432154341,False
Ax_time [minutes],Ca_Competibacter.135,-0.7028985061505622,2.068093165483938e-12,75,-0.7028985061505622,2.068093165483938e-12,75,2.493974530491447e-10,2.0463031617845168e-10,True,-0.40004007911779105,0.0003765804632624461,75,0.0028754399714225535,True
Ax_time [minutes],Pseudofulvimonas.2,-0.7027479405433867,2.1003328789937228e-12,75,-0.7027479405433867,2.1003328789937228e-12,75,2.516720527775122e-10,2.065173701646304e-10,True,-0.23384575811919855,0.04346235043003196,75,0.10365717959704958,False
Ax_time [minutes],Blastocatella.4,-0.7024189233535457,2.1724706011972453e-12,75,-0.7024189233535457,2.1724706011972453e-12,75,2.586683745887543e-10,2.1227947936807723e-10,True,-0.2951475748465131,0.010150388664788823,75,0.033663746918575724,True
Ax_time [minutes],Inhella.1,-0.702340920141367,2.189918459266165e-12,75,-0.702340920141367,2.189918459266165e-12,75,2.5910591833298567e-10,2.1265938821468276e-10,True,-0.24953197215624395,0.030850761383193592,75,0.0804980131455515,False
Ax_time [minutes],Ca_Caldilinea.2,0.7020791077936139,2.2494696600435477e-12,75,0.7020791077936139,2.2494696600435477e-12,75,2.6448842487230776e-10,2.1709804725207975e-10,True,0.13193855165365745,0.2591632325545138,75,0.3930343095707407,False
Ax_time [minutes],Acinetobacter.3,-0.701394940114843,2.4125169633062916e-12,75,-0.701394940114843,2.4125169633062916e-12,75,2.81897362560246e-10,2.3140980755677414e-10,True,-0.3128670302259017,0.006276537062606605,75,0.022897737061731507,True
Ax_time [minutes],midas_g_694.5,0.7009008533889033,2.5372555376287032e-12,75,0.7009008533889033,2.5372555376287032e-12,75,2.9464271482493816e-10,2.4189531061781733e-10,True,0.24606039754781567,0.03333795602401083,75,0.08563370917242984,False
Ax_time [minutes],Azonexus.12,0.7007263542140502,2.5827712821008058e-12,75,0.7007263542140502,2.5827712821008058e-12,75,2.980882499663891e-10,2.4474683998300267e-10,True,0.4372390121273982,8.768036671909403e-05,75,0.0010160607202153837,True
Ax_time [minutes],Ca_Bealeia.3,-0.6996925147149373,2.868936636310904e-12,75,-0.6996925147149373,2.868936636310904e-12,75,3.2909677116218816e-10,2.7023143103461804e-10,True,-0.25375280949787066,0.028038681915690405,75,0.07464351807285148,False
Ax_time [minutes],Zoogloea.2,-0.6982512458381172,3.3190879543565892e-12,75,-0.6982512458381172,3.3190879543565892e-12,75,3.784263160080807e-10,3.1076570978014555e-10,True,-0.2656740763711696,0.02123788219878933,75,0.05930615564509717,False
Ax_time [minutes],Terrimicrobium.3,0.6981013884797205,3.369603758841745e-12,75,0.6981013884797205,3.369603758841745e-12,75,3.8187151032054407e-10,3.1362312017753756e-10,True,-0.03837180867323918,0.7437824254527574,75,0.8158415245779133,False
Ax_time [minutes],Bosea.8,-0.6980349137420536,3.392247339192334e-12,75,-0.6980349137420536,3.392247339192334e-12,75,3.8213564711710046e-10,3.1386793522450367e-10,True,-0.23654975063847045,0.04102571560843937,75,0.09902471187705535,False
N_Ax-1 [mg/L],midas_g_6223.2,0.7931483396520308,3.959368948624903e-12,51,0.7943249338324078,4.406837773677947e-09,37,4.4469031848361774e-10,2.683978128333641e-07,True,0.6928149303503441,1.7678538841597825e-08,51,2.9022267931623093e-06,True
Ax_time [minutes],Ferruginibacter.23,-0.6963852355031684,4.003308824682475e-12,75,-0.6963852355031684,4.003308824682475e-12,75,4.4695695705839207e-10,3.6823397241932703e-10,True,-0.24987555493248342,0.030613317647487415,75,0.08009061854654742,False
Ax_time [minutes],midas_g_61007.2,0.6961327608230995,4.10568184252583e-12,75,0.6961327608230995,4.10568184252583e-12,75,4.5568223989685644e-10,3.75448445109811e-10,True,0.579330228698658,5.166285534611431e-08,75,6.139719434931031e-06,True
Ax_time [minutes],midas_g_3838.4,-0.6952700425006478,4.47478909785097e-12,75,-0.6952700425006478,4.47478909785097e-12,75,4.937358938611222e-10,4.0682966621215516e-10,True,-0.29250801341501054,0.010877568810486151,75,0.03565525882971334,True
Ax_time [minutes],Ca_Competibacter.99,-0.6944671430097373,4.846745025747435e-12,75,-0.6944671430097373,4.846745025747435e-12,75,5.316582553753561e-10,4.3810664114580415e-10,True,-0.2384994236550122,0.039340052324221816,75,0.09680643333986427,False
N_Ax-1 [mg/L],Brevundimonas.4,-0.7901741477703311,5.4124938734925254e-12,51,-0.8418140810407202,6.669920491918699e-11,37,5.900227764216938e-10,5.102651857305412e-09,True,-0.6738941154264322,5.95584237389046e-08,51,6.175268145560109e-06,True
Ax_time [minutes],Rhodobacteraceae.15,-0.6932694178946531,5.457220629760782e-12,75,-0.6932694178946531,5.457220629760782e-12,75,5.900227764216938e-10,4.876671859631813e-10,True,-0.2568579908773645,0.026110794977368974,75,0.07036698509632952,False
Ax_time [minutes],Comamonadaceae.30,-0.6932694178946531,5.457220629760782e-12,75,-0.6932694178946531,5.457220629760782e-12,75,5.900227764216938e-10,4.876671859631813e-10,True,-0.2676259059296747,0.02027085196720098,75,0.05699777859007388,False
Ax_time [minutes],midas_g_27887.1,-0.6929176624129292,5.650089521812375e-12,75,-0.6929176624129292,5.650089521812375e-12,75,6.073846235948303e-10,5.020416655557136e-10,True,-0.2881043841821349,0.012191840839064369,75,0.03855204888115057,True
Ax_time [minutes],midas_g_973.4,-0.6926896391967123,5.778590065401163e-12,75,-0.6926896391967123,5.778590065401163e-12,75,6.176688954849963e-10,5.105669182855574e-10,True,-0.24382803537566103,0.035024427888374704,75,0.0889151068815698,False
Ax_time [minutes],Ca_Caldilinea.1,0.6919383772899721,6.2220869380380515e-12,75,0.6919383772899721,6.2220869380380515e-12,75,6.613164436262193e-10,5.46672209799724e-10,True,0.08913040684280055,0.4469900515062348,75,0.5812345884272492,False
Ax_time [minutes],midas_g_3487.3,-0.6917115090903955,6.362311472141063e-12,75,-0.6917115090903955,6.362311472141063e-12,75,6.72421261627268e-10,5.55878166114698e-10,True,-0.26651865174358846,0.020814714243312035,75,0.05832857334185592,False
Ax_time [minutes],Zoogloea.3,-0.6912225039586528,6.674938753773177e-12,75,-0.6912225039586528,6.674938753773177e-12,75,7.015211469573064e-10,5.799615760411341e-10,True,-0.4436484403607825,6.70252762685522e-05,75,0.0008686828569016306,True
N_Ax-1 [mg/L],Ca_Competibacter.49,0.7869524376115385,7.55144835563723e-12,51,0.8061854864680327,1.7252488212871643e-09,37,7.91429650085935e-10,1.1111736042811749e-07,True,0.6802836271388834,3.9916525239786574e-08,51,5.6168253373128254e-06,True
Ax_time [minutes],Bryobacter.12,-0.6883001877329132,8.873484991807808e-12,75,-0.6883001877329132,8.873484991807808e-12,75,9.248334427057308e-10,7.667375489064562e-10,True,-0.17090972732232634,0.14262859216125146,75,0.2524513266465996,False
Ax_time [minutes],Gemmatimonas.3,-0.6855351104915675,1.1581564091975611e-11,75,-0.6855351104915675,1.1581564091975611e-11,75,1.2001863184152401e-09,9.950802381269e-10,True,-0.23809887855312087,0.03968157682746796,75,0.09698846941701227,False
Ax_time [minutes],Pannonibacter.2,-0.685479873873365,1.1643003487616284e-11,75,-0.685479873873365,1.1643003487616284e-11,75,1.2001863184152401e-09,9.950802381269e-10,True,-0.24386334641166627,0.034997206769600005,75,0.0889151068815698,False
