ko	mag	iterativeID	genus	CAN_1	CAN_2	CAN_3	CAN_4	CAN_5
K02035	CAN_5_bin.146	Altimarinus.1_m	Altimarinus	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	CAN_5_bin.147	Terrimonas.3	SpSt-398	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	CAN_5_bin.149	Flavipsychrobacter.1_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.4612	0.5205
K02035	CAN_5_bin.150	Paceibacteria.2_m	JAHFLJ01	0.0000	0.0000	0.0713	0.1192	0.5830
K02035	CAN_5_bin.167	Ignavibacteria.21	OLB5	0.0000	0.0000	0.0669	0.4160	6.2194
K02035	CAN_5_bin.169	Spirochaetota.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K02035	CAN_5_bin.173	Bacteroidia.11	JAKRSD01	0.0000	0.0000	0.0000	0.0000	0.2440
K02035	CAN_5_bin.177	Lysobacter.2	SCMT01	12.5277	12.1699	12.8049	9.6721	2.9113
K02035	CAN_5_bin.180	Anaerolineaceae.24	UBA6170	0.0000	0.7996	0.1365	4.5318	3.0230
K02035	CAN_5_bin.2	Rhodospirillales.3		0.0000	0.0000	0.0000	0.0000	0.0000
K02035	CAN_5_bin.40	Giesbergeria.1_m	Giesbergeria	89.9282	132.8376	140.5816	28.9844	5.7893
K02035	CAN_5_bin.52	Beijerinckiaceae.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K02035	CAN_5_bin.62	Caldilinea.2_m	Caldilinea	11.5976	9.7197	9.3362	35.1153	21.5510
K02035	CAN_5_bin.70	Azonexus.2_m	Azonexus	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	CAN_5_bin.9	Villigracilaceae.1_m	UBA5195	0.2765	0.0000	0.2124	5.3563	7.4775
K02035	CAN_5_bin.90	Gracilibacteria.25	UBA5532	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	CAN_5_bin.97	Azospira.1	UBA1934	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.10	Leptovillus.1_m	Leptovillus	3.7707	3.4450	2.5352	10.3446	5.2601
K02035	coasm_bin.103	Phototrophicaceae.3_m	JALHNB01	2.1830	2.6666	1.1729	6.7231	2.9128
K02035	coasm_bin.105	Rhodobacter.5	JAAKGP01	3.0466	4.7687	3.8348	1.5271	0.6135
K02035	coasm_bin.108	Tabrizicola.1_m	Tabrizicola	3.8491	3.7257	2.5054	4.0114	2.3130
K02035	coasm_bin.110	Leptonema.1_m	Leptonema	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.112	Microgenomatia.1_m	UBA927	0.0000	0.0000	0.0000	0.2179	0.1093
K02035	coasm_bin.114	Sphingobacteriales.16	UBA2475	0.5717	2.3428	0.9753	0.0000	0.0451
K02035	coasm_bin.115	Phototrophicaceae.4_m	GCA-2794515	7.6010	4.5415	5.0522	5.9174	2.4579
K02035	coasm_bin.117	Chitinophagaceae.1_m	JAFLBI01	0.0783	0.1032	0.2122	0.0000	0.0000
K02035	coasm_bin.118	Beijerinckiaceae.2_m	GCA-013693735	5.9552	6.3159	7.2189	4.5872	6.2130
K02035	coasm_bin.121	Sphingobacteriales.13	UBA2475	1.6992	4.1887	3.9041	0.0000	0.0000
K02035	coasm_bin.125	Flavobacterium.1_m	Flavobacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.13	Bryobacter.14	JACTMJ01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.131	Azoarcus_F.1_m	Azoarcus_F	0.0000	0.0996	0.1365	0.2283	0.0000
K02035	coasm_bin.132	Cyclobacteriaceae.1_m	ELB16-189	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.133	Kaistella.1_m	Kaistella	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.134	Lysobacter_B.1_m	Lysobacter_B	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.135	Flavipsychrobacter.2_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.138	Hyphomicrobiaceae.1_m	JABFRJ01	3.2134	1.7861	3.9031	2.3042	0.7784
K02035	coasm_bin.139	Planctomycetota.15	UBA2386	1.0746	0.9542	0.6319	0.0000	0.0000
K02035	coasm_bin.142	Sphingobacteriales.30	OLB10	3.1210	0.1645	0.5639	2.1693	0.5678
K02035	coasm_bin.147	Holophaga.1_m	Holophaga	0.0959	0.5056	0.2600	0.0725	0.2181
K02035	coasm_bin.15	Sulfuritalea.1_m	Sulfuritalea	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.150	Ignavibacterium.5	JAGUXE01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.153	Phycisphaeraceae.20	JAFEBO01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.156	Saprospiraceae.3	M3007	1.8440	0.8678	0.4760	1.9902	0.0000
K02035	coasm_bin.157	Gammaproteobacteria.1_m	SHZI01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.161	Planctomycetota.9	UBA2392	3.8079	1.5023	0.9574	0.0000	0.0000
K02035	coasm_bin.171	Inhella.1_m	Inhella	0.9998	6.2180	6.3042	0.0000	0.0468
K02035	coasm_bin.178	Ancalomicrobiaceae.2_m	CALBKH01	1.7042	2.5068	3.2634	2.2490	6.1285
K02035	coasm_bin.181	Anaerolineae.1_m	JAAEKA01	0.8411	0.3801	0.1758	6.9561	0.9233
K02035	coasm_bin.183	Gemmatimonas.3	JAABRT01	0.8388	1.3609	1.8021	0.0000	0.0000
K02035	coasm_bin.185	Accumulibacter.4_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.188	Bacteroidales.13	UBA5072	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.196	Beijerinckiaceae.3_m	JAIUNP01	5.1501	4.6216	4.1280	2.0268	4.4235
K02035	coasm_bin.2	Ottowia.1_m	Ottowia	10.1926	17.4178	20.4475	10.2260	9.9490
K02035	coasm_bin.201	Prosthecobacter.1_m	Prosthecobacter	0.5535	0.2106	0.3557	2.2764	0.1356
K02035	coasm_bin.202	Albidovulum.1_m	Albidovulum	1.8063	1.4123	0.4691	0.5850	6.8307
K02035	coasm_bin.203	Fuscibacter.1_m	Fuscibacter	12.3823	11.2387	8.8530	4.0063	3.2322
K02035	coasm_bin.206	Oligoflexia.6	JAIEMT01	3.5159	0.9074	1.1350	0.1157	0.0000
K02035	coasm_bin.207	Treponematales.1_m	UBA5200	4.9904	9.1317	8.6004	2.0583	1.0300
K02035	coasm_bin.208	Niveibacterium.1_m	Niveibacterium	0.2556	0.9929	0.7962	0.5693	0.0727
K02035	coasm_bin.209	Herpetosiphon.1_m	Herpetosiphon	0.7344	0.6964	1.9424	0.0000	3.2175
K02035	coasm_bin.213	Flavipsychrobacter.3_m	Flavipsychrobacter	0.0782	0.0000	0.0706	0.2362	0.4888
K02035	coasm_bin.214	Desulfobacillus.2_m	Desulfobacillus	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.215	Chiayiivirga.1_m	Chiayiivirga	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.218	Micropepsaceae.1_m	JADZAI01	2.5329	6.5781	5.4249	1.4635	0.5919
K02035	coasm_bin.219	Paracoccus.1_m	Paracoccus	0.9559	1.2665	0.7796	0.7898	0.8593
K02035	coasm_bin.22	Leptolinea.1_m	Leptolinea	0.2852	0.9499	3.3822	6.2642	6.0527
K02035	coasm_bin.221	Microgenomatia.2_m	1-14-0-10-56-10	0.9679	0.2126	0.4372	0.0000	0.0000
K02035	coasm_bin.222	Zoogloea.3_m	Zoogloea	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.223	Rhodocyclaceae.1_m	UBA1934	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.226	Arenimonas.1_m	Arenimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.231	Bryobacter.8	JACTMJ01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.233	Gammaproteobacteria.7	SHZI01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.237	Holophaga.2_m	Holophaga	0.0000	1.6450	1.6918	2.3580	0.0000
K02035	coasm_bin.238	Rhodothermaceae.5	BA12	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.24	Absconditicoccaceae.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.240	Villigracilis.2_m	Villigracilis	2.8511	0.3362	1.0294	4.2971	1.2224
K02035	coasm_bin.246	Sulfuricystis.1_m	Sulfuricystis	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.248	Neotabrizicola.1_m	Neotabrizicola	1.6520	0.9449	1.4982	1.6764	5.4658
K02035	coasm_bin.249	Giesbergeria.2_m	Giesbergeria	0.5762	2.0464	2.5539	1.2046	0.0291
K02035	coasm_bin.25	Paceibacteria.3_m	UBA9973	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.250	Accumulibacter.5_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.251	Competibacter_A.3_m	Competibacter_A	0.0000	0.0000	0.0000	0.7480	0.0704
K02035	coasm_bin.255	Hydrogenophaga.1_m	Hydrogenophaga	0.3275	0.3237	0.5918	0.6805	0.0466
K02035	coasm_bin.256	Azonexus.3_m	Azonexus	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.258	Sandaracinus.1	JAEUKH01	0.0000	0.0000	0.0000	0.0000	0.3724
K02035	coasm_bin.259	Mariniflexile.1_m	Mariniflexile	0.4086	0.2154	0.0738	0.0617	0.0000
K02035	coasm_bin.260	Ca_Sarcinithrix.1	JAAEKA01	0.4165	0.9694	0.2899	32.9038	60.8965
K02035	coasm_bin.261	Flexifilum.2_m	Flexifilum	1.3564	1.1334	1.3473	2.9671	0.6591
K02035	coasm_bin.262	Phreatobacter.1_m	Phreatobacter	7.5317	8.7739	7.5289	5.4471	3.7334
K02035	coasm_bin.265	Rhodocyclaceae.20		0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.268	Flavipsychrobacter.4_m	Flavipsychrobacter	0.1563	0.3090	0.2825	0.0000	0.0000
K02035	coasm_bin.27	Phycisphaeraceae.31		1.2448	1.8043	2.3616	0.0000	0.0000
K02035	coasm_bin.271	Casimicrobium.1_m	Casimicrobium	0.9253	3.3667	2.7100	0.0679	0.0511
K02035	coasm_bin.277	Dokdonella.3_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.278	Kiritimatiellia.1_m	CALMUP01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.279	Xinfangfangia.1_m	Xinfangfangia	1.7818	1.4344	1.5069	0.6953	0.2965
K02035	coasm_bin.28	Rhodanobacteraceae.5	JADKFD01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.280	Mesorhizobium_A.1_m	Mesorhizobium_A	1.3741	1.6946	1.8372	7.8777	9.4446
K02035	coasm_bin.286	Sphingobacteriales.9	UBA2475	1.1849	0.7220	1.0014	0.0000	0.0000
K02035	coasm_bin.289	Phreatobacter.2_m	Phreatobacter	11.6533	21.5431	20.2461	15.0470	14.6218
K02035	coasm_bin.290	Xanthobacteraceae.4	SCUB01	0.6320	1.1166	0.2527	0.4790	0.2011
K02035	coasm_bin.293	Verrucomicrobiales.2	Arctic95D-9	1.8389	1.8332	2.6257	0.0000	0.0000
K02035	coasm_bin.298	Bacteroidales.1_m	CAIVAT01	0.0841	0.0000	0.0000	0.8544	0.0845
K02035	coasm_bin.305	Hydrogenedensaceae.8	JAEUWI01	0.3043	1.2031	0.1319	0.0000	0.0000
K02035	coasm_bin.31	Rhodobacteraceae.1	JAAKGP01	8.0400	2.5225	3.1197	50.8009	26.2316
K02035	coasm_bin.312	Flavobacteriales.1_m	PHOS-HE28	0.2283	0.5013	0.2062	0.0000	0.0000
K02035	coasm_bin.313	Phototrophicaceae.5_m	JACKCG01	4.7903	2.3605	1.8231	21.6005	1.1558
K02035	coasm_bin.314	Spirosomataceae.1_m	SCN-52-12	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.315	Villigracilis.3_m	Villigracilis	7.5022	1.3785	1.5434	4.9558	2.3003
K02035	coasm_bin.318	Thermoanaerobaculia.3_m	UBA5066	1.9647	2.6373	3.6099	0.0688	0.0000
K02035	coasm_bin.320	Thermomicrobiales.1_m	JADLGF01	0.8340	0.0000	0.0651	14.2128	2.0945
K02035	coasm_bin.321	Dokdonella.4_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.322	Flavipsychrobacter.5_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.324	Chthoniobacterales.2_m	JACTMZ01	0.2556	0.6736	0.4618	0.9656	0.2906
K02035	coasm_bin.325	Flexifilum.3_m	Flexifilum	9.8098	3.2658	7.0221	12.1874	2.3232
K02035	coasm_bin.335	Inhella.2_m	Inhella	2.3514	2.4738	2.7205	0.4355	0.0937
K02035	coasm_bin.336	Micavibrionaceae.2_m	UBA1573	0.2341	1.2338	0.8459	0.0000	0.0000
K02035	coasm_bin.337	Ignavibacteria.7	UBA9002	1.9923	0.8377	0.5576	1.5135	4.5142
K02035	coasm_bin.338	Pseudorhodobacter.1	JAAKGP01	2.6961	6.3484	6.4658	5.0283	3.0314
K02035	coasm_bin.340	Mesorhizobium_A.2_m	Mesorhizobium_A	2.6798	0.6116	5.2004	10.7401	3.6546
K02035	coasm_bin.347	Accumulibacter.6_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.348	Myxococcaceae.11	JAEUJQ01	2.9636	2.4157	2.1135	0.1886	0.0000
K02035	coasm_bin.350	Phycisphaeraceae.13	JAFLCM01	0.0000	0.5414	0.3093	0.0000	0.0000
K02035	coasm_bin.358	Phycisphaeraceae.22	JABWBB01	0.0000	0.0000	0.1859	0.6736	0.0780
K02035	coasm_bin.362	Runella.1_m	Runella	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.364	Sediminibacterium.1_m	Sediminibacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.365	Ca_Competibacter.109	JARSSO01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.367	Luteimonas_D.2_m	Luteimonas_D	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.373	Leadbetterella.1_m	Leadbetterella	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.383	Ca_Pacebacteria.9	UBA1364	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.385	Microgenomatia.3_m	UBA924	0.2732	0.1200	0.0823	0.6879	0.0000
K02035	coasm_bin.386	alphaI_cluster.1	GCA-013693735	11.4644	15.7362	17.4644	12.4072	4.3103
K02035	coasm_bin.388	Absconditicoccaceae.2_m	JAGOPC01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.389	Phototrophicaceae.6_m	JANWYT01	13.2344	13.3594	10.8230	1.1825	0.3673
K02035	coasm_bin.392	Gemmobacter.1_m	Gemmobacter	11.6078	19.3118	17.2529	1.5881	0.1884
K02035	coasm_bin.393	Ignavibacteriaceae.2_m	IGN3	0.0766	0.0000	0.0000	0.2316	0.0871
K02035	coasm_bin.394	Chelatococcus.1_m	Chelatococcus	27.0292	43.3556	45.6561	2.2277	0.2892
K02035	coasm_bin.395	Chiayiivirga.2_m	Chiayiivirga	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.399	Bosea.1_m	Bosea	86.5181	144.0752	161.0937	10.4793	6.3003
K02035	coasm_bin.40	Flavipsychrobacter.6_m	Flavipsychrobacter	1.0696	1.2685	1.5139	0.5657	0.0000
K02035	coasm_bin.400	Sphingobacteriales.53	2-12-FULL-35-15	2.8155	0.9641	1.0914	0.3716	0.1906
K02035	coasm_bin.407	Ca_Pacebacteria.8	1-14-0-10-56-10	0.0000	0.0000	0.0000	1.6873	0.3628
K02035	coasm_bin.409	Chitinophagaceae.18	CAIVPM01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.41	Dojkabacteria.2_m	JAMQHH01	0.1889	0.0000	0.0569	0.3330	0.0000
K02035	coasm_bin.411	Aquimonas.2_m	Aquimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.414	Terrimicrobium.2	JACTMZ01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.417	Dokdonella_A.1_m	Dokdonella_A	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.420	Mesorhizobium_I.1_m	Mesorhizobium_I	10.6857	12.9128	12.5413	4.4708	2.6813
K02035	coasm_bin.423	Bryobacter.12	JACTMJ01	2.2229	1.0984	2.7614	0.4199	0.1580
K02035	coasm_bin.425	Rhodothermaceae.3	BA12	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.426	Phototrophicaceae.7_m	JALHNB01	5.8306	3.5739	4.8207	20.9446	6.2962
K02035	coasm_bin.437	Mesorhizobium_G.1_m	Mesorhizobium_G	0.5265	10.1305	4.2289	0.3975	1.2726
K02035	coasm_bin.441	Ignavibacterium.2	UTCHB3	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.447	Dojkabacteria.3_m		0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.448	Villigracilis.4_m	Villigracilis	4.7290	1.1207	0.2024	30.2831	22.2304
K02035	coasm_bin.449	Thermomonas.2_m	Thermomonas	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.466	Ignavibacteria.1_m	OLB5	0.0000	0.0000	0.0000	0.1142	8.2854
K02035	coasm_bin.468	Chthoniobacteraceae.3	JACTMZ01	0.2556	0.1684	0.3464	0.0966	0.3633
K02035	coasm_bin.469	Pseudofulvimonas.1_m	Pseudofulvimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.47	Anaerolineaceae.3	UBA6663	10.2961	10.9452	10.8641	10.7233	21.2111
K02035	coasm_bin.471	Lysobacter_B.2_m	Lysobacter_B	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.473	Anaerolinea.1_m	Anaerolinea	2.8477	2.2109	2.1599	5.6519	1.5704
K02035	coasm_bin.476	Accumulibacter.7_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.479	Zambryskibacteraceae.1_m		0.3244	0.1069	0.0733	0.0000	0.0000
K02035	coasm_bin.481	Leptovillus.2_m	Leptovillus	333.3684	164.2765	202.1759	479.1618	402.3897
K02035	coasm_bin.482	Ignavibacteriaceae.3_m	BA9	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.484	Rhodoplanes.1	SCUB01	0.0000	0.2056	0.0000	1.4148	2.9277
K02035	coasm_bin.485	Pseudofulvimonas.2_m	Pseudofulvimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.489	Tenuifilaceae.1_m	UBA2287	0.4733	0.6237	0.0000	3.7546	2.8253
K02035	coasm_bin.492	Flavitalea.4	JJ008	0.2036	0.2683	0.7359	0.1539	0.0000
K02035	coasm_bin.495	Fimbriimonadaceae.1_m		0.0000	0.1381	0.0947	0.2375	0.1192
K02035	coasm_bin.496	Dokdonella.5_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.497	Amaricoccus.1_m	Amaricoccus	3.1609	4.0610	4.4104	1.6010	0.7480
K02035	coasm_bin.499	Dojkabacteria.4_m	JAMQHH01	0.0000	0.0000	0.0000	1.4680	2.2093
K02035	coasm_bin.502	Pseudoxanthomonas_B.1_m	Pseudoxanthomonas_B	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.51	Hydrogenophaga.2_m	Hydrogenophaga	2.5233	5.4552	3.9629	0.6135	0.1855
K02035	coasm_bin.512	Phototrophicaceae.8_m	GCA-2794515	13.9746	5.6237	6.5171	3.4847	1.4511
K02035	coasm_bin.514	Mesorhizobium_G.2_m	Mesorhizobium_G	0.2597	0.2064	0.2623	0.6601	5.9646
K02035	coasm_bin.518	Elusimicrobia.3	JADKHR01	4.3779	2.1759	2.3368	0.9621	1.5196
K02035	coasm_bin.519	Flexifilum.4_m	Flexifilum	11.8757	6.3800	7.9534	32.8835	24.6392
K02035	coasm_bin.521	Kapaibacteriales.1_m	PGYR01	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.529	Azonexus.4_m	Azonexus	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.53	Saprospiraceae.13	OLB9	0.0000	0.0000	0.0000	29.3908	17.3771
K02035	coasm_bin.532	Paceibacteria.4_m	JALHNF01	0.1501	0.0989	0.5423	0.3401	0.0000
K02035	coasm_bin.535	Novosphingobium.1_m	Novosphingobium	0.1856	0.2446	0.1677	0.2805	2.1109
K02035	coasm_bin.538	Defluviicoccus.1_m	Defluviicoccus	1.4644	3.7242	2.7430	0.6011	0.1110
K02035	coasm_bin.539	Flavobacterium.2_m	Flavobacterium	1.0465	2.6520	2.1092	0.0608	0.0000
K02035	coasm_bin.54	Phycisphaeraceae.34	UBA2396	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.540	Pseudohoeflea.1_m	Pseudohoeflea	20.5295	20.3050	12.6599	16.5103	5.1706
K02035	coasm_bin.542	Phycisphaeraceae.32		3.8231	3.3732	4.2999	0.4814	0.1162
K02035	coasm_bin.543	Anaerolineae.2	Fen-1058	0.2648	0.0000	0.0000	17.6550	60.2969
K02035	coasm_bin.547	Ca_Bealeia.3		0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.548	Phnomibacter.1_m	Phnomibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.55	Competibacter.3_m	Competibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.551	Cyclobacteriaceae.2_m	UBA2336	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.555	Mesorhizobium.9	DUSC01	3.1209	3.6598	2.6119	7.0212	13.9612
K02035	coasm_bin.556	Myxococcaceae.6	JACRCT01	0.0000	0.0000	0.1827	0.0850	11.3792
K02035	coasm_bin.558	Chiayiivirga.3_m	Chiayiivirga	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.561	Ca_Pacebacteria.2		0.1595	0.0000	0.0000	0.6026	0.2267
K02035	coasm_bin.563	Hydrogenophaga.3_m	Hydrogenophaga	0.1619	0.6401	1.4628	0.1223	0.0000
K02035	coasm_bin.572	Villigracilaceae.2_m	UBA8950	0.4030	0.6794	0.3187	3.4271	1.0158
K02035	coasm_bin.578	Terrimicrobium.3	QYQL01	0.0000	0.0000	0.0000	0.5378	0.9612
K02035	coasm_bin.579	Flavobacteriales.7	PHOS-HE28	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.60	Blastopirellula.1	M30B19	1.2306	0.2316	0.6353	0.0000	0.0000
K02035	coasm_bin.61	Chitinophagaceae.14	UBA1930	0.2269	0.1495	0.2459	0.0086	0.0000
K02035	coasm_bin.70	Cephaloticoccus.1	UBA2377	6.3795	2.2380	2.4394	2.5668	0.3954
K02035	coasm_bin.74	Bacteroidales.2_m	JALNZU01	2.6369	2.3164	3.5734	0.9961	0.2499
K02035	coasm_bin.75	Xanthomonadaceae.3		0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.82	Micavibrionaceae.3_m	UBA1573	2.0803	1.1647	1.8552	0.0000	0.0000
K02035	coasm_bin.84	Chlorobium.1_m	Chlorobium	0.0795	0.0000	0.5276	1.8653	0.0000
K02035	coasm_bin.85	Aquimonas.3_m	Aquimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K02035	coasm_bin.86	Lacipirellulaceae.1_m	GCA-2702655	0.1066	0.0000	0.0000	1.6452	0.9772
K02035	coasm_bin.88	Defluviicoccus.2_m	Defluviicoccus	2.1056	2.0179	1.0376	0.0000	0.0000
K02035	coasm_bin.92	Anaerolineaceae.2_m	Ch132	0.9385	0.3059	0.2098	1.3452	0.2696
K02035	coasm_bin.93	Micropepsaceae.1	JADZAI01	3.2548	1.5933	1.1729	5.5165	3.6491
K02036	CAN_1_bin.148	Dokdonella.1_m	Dokdonella	5.1872	4.9710	5.3963	0.2375	0.0894
K02036	CAN_1_bin.174	Gracilibacteria.30	UBA5532	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_1_bin.177	Pararhodobacter.1_m	Pararhodobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_1_bin.180	Bdellovibrio.13	UBA2316	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_1_bin.195	Ca_Falkowbacteria.7	UBA919	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_1_bin.2	Ignavibacteria.5		0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_1_bin.210	Dokdonella.2_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_1_bin.48	Paceibacteria.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_1_bin.5	Micavibrionaceae.1_m	UBA1573	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_1_bin.77	Thermoanaerobaculia.1_m	UBA5066	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_1_bin.84	Phototrophicaceae.1_m	CFX2	5.5483	5.3283	4.1629	2.4867	0.4812
K02036	CAN_1_bin.98	Accumulibacter.1_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_2_bin.125	Pseudoxanthomonas_A.1_m	Pseudoxanthomonas_A	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_2_bin.151	Brevundimonas.1_m	Brevundimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_2_bin.159	Pseudoxanthomonas.1_m	Pseudoxanthomonas	6.0732	4.4051	5.8391	12.0814	2.9776
K02036	CAN_2_bin.173	Burkholderiaceae.1_m	JACDQM01	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_2_bin.176	Thermoanaerobaculia.2_m	UBA5066	12.3457	19.8012	20.1840	1.4880	0.1412
K02036	CAN_2_bin.23	Zoogloea.1_m	Zoogloea	2.7724	4.7577	4.9512	0.1461	0.1466
K02036	CAN_2_bin.6	Desulfobacillus.1_m	Desulfobacillus	20.4687	7.4921	9.7597	7.4101	0.4041
K02036	CAN_2_bin.66	Chthoniobacterales.1_m	JACTMZ01	2.3928	2.3121	1.4411	1.0847	0.2721
K02036	CAN_3_bin.10	Rhodobacter.13	JAAKGP01	1.9823	1.4247	3.2561	0.8169	0.4098
K02036	CAN_3_bin.124	Thermomonas.1_m	Thermomonas	0.3589	1.1823	0.9728	0.1356	0.0000
K02036	CAN_3_bin.13	Pseudoxanthomonas_A.2_m	Pseudoxanthomonas_A	4.4599	9.5707	10.4759	0.0963	0.0724
K02036	CAN_3_bin.203	Ancalomicrobiaceae.1_m	JAEULV01	9.9534	12.5027	13.0262	13.4938	51.6689
K02036	CAN_3_bin.205	Niabella.1_m	Niabella	0.0000	0.0000	0.0000	0.0000	0.0000
K02036	CAN_3_bin.208	Azospira_A.1_m	Azospira_A	0.3313	1.0914	1.6462	0.0000	0.0000
